,Name,Sector,Sharpe,Risk
FBNC,First Bancorp,Finance,3.331843395051817,0.014680610786347548
FBNK,"First Connecticut Bancorp, Inc.",Finance,2.224697053524789,0.017345715722599603
FBSS,"Fauquier Bankshares, Inc.",Finance,1.4832931653158654,0.019458692410531865
FBZ,First Trust Brazil AlphaDEX Fund,n/a,1.1299075185775476,0.07757211256212837
FCA,First Trust China AlphaDEX Fund,n/a,3.171317144200747,0.03934173041180801
FCAN,First Trust Canada AlphaDEX Fund,n/a,0.6314061637221067,0.031442128373485985
FCAP,"First Capital, Inc.",Finance,0.2625641492821725,0.022146113269882965
FCBC,"First Community Bancshares, Inc.",Finance,0.7097318620960864,0.018915446576612014
FCCO,First Community Corporation,Finance,1.2246142520351253,0.02227712509788949
FCCY,1st Constitution Bancorp (NJ),Finance,1.2263589430519377,0.017727005116943327
FCEF,First Trust CEF Income Opportunity ETF,n/a,2.4701994671592202,0.018141360095922363
FCEL,"FuelCell Energy, Inc.",Miscellaneous,-0.7372122859073911,0.05579887343345812
FCFS,"First Cash, Inc.",Consumer Services,1.4713857262103975,0.013687942169497612
FCNCA,"First Citizens BancShares, Inc.",Finance,1.2175795997304206,0.015225499409669715
FCVT,First Trust SSI Strategic Convertible Securities ETF,n/a,3.5694533104524573,0.010545766842485215
FDEF,First Defiance Financial Corp.,Finance,0.7726561360179176,0.015211044616075331
FDIV,First Trust Strategic Income ETF,n/a,1.7610548202774738,0.008522390684486082
FDT,First Trust Developed Markets Ex-US AlphaDEX Fund,n/a,2.6319317344997915,0.023139963387899587
FDTS,First Trust Developed Markets ex-US Small Cap AlphaDEX Fund,n/a,2.6216938012003816,0.023359528806885146
FDUS,Fidus Investment Corporation,n/a,1.2517258435705163,0.01059668943108387
FEIM,"Frequency Electronics, Inc.",Capital Goods,-0.34023495837769174,0.02098729025831421
FELE,"Franklin Electric Co., Inc.",Consumer Durables,0.4070688170865641,0.019445413941395342
FEM,First Trust Emerging Markets AlphaDEX Fund,n/a,3.196807899203321,0.031259679529051725
FEMB,First Trust Emerging Markets Local Currency Bond ETF,n/a,0.7408891778512858,0.02552916533113587
FEMS,First Trust Emerging Markets Small Cap AlphaDEX Fund,n/a,2.0705054586762777,0.042990989374462545
FEP,First Trust Europe AlphaDEX Fund,n/a,2.9020488367828747,0.028692684113941384
FEUZ,First Trust Eurozone AlphaDEX ETF,n/a,2.906452202907102,0.031695138434519154
FEX,First Trust Large Cap Core AlphaDEX Fund,n/a,2.803424058963624,0.019430788569822676
FEYE,"FireEye, Inc.",Technology,0.359150864023207,0.026270901004785522
FFBC,First Financial Bancorp.,Finance,0.8248335458855205,0.018163966248752664
FFHL,"Fuwei Films (Holdings) Co., Ltd.",Capital Goods,0.38232415286125787,0.08448412487032474
FFIC,Flushing Financial Corporation,Finance,1.200631388089435,0.018050308191791816
FFIN,"First Financial Bankshares, Inc.",Finance,0.9021163616054607,0.017597864595876728
FFIV,"F5 Networks, Inc.",Technology,-0.1846228820593757,0.014907785560496262
FFKT,Farmers Capital Bank Corporation,Finance,1.4562940253227727,0.017983654683548473
FFNW,"First Financial Northwest, Inc.",Finance,0.7939963173797421,0.017238255229807944
FFWM,First Foundation Inc.,Finance,2.3115140692216367,0.01421022287053885
FGBI,"First Guaranty Bancshares, Inc.",Finance,1.935962120010807,0.02047764033145019
FGEN,"FibroGen, Inc",Health Care,2.2803609178167075,0.04734169352395631
FGM,First Trust Germany AlphaDEX Fund,n/a,2.50185870717006,0.0346924579425741
FH,FORM Holdings Corp.,Consumer Services,-0.8880946097852926,0.04084399586011038
FHB,"First Hawaiian, Inc.",Finance,2.2610463560027783,0.048301341719437556
FHK,First Trust Hong Kong AlphaDEX Fund,n/a,1.9598869731552537,0.03130675883889277
FIBK,"First Interstate BancSystem, Inc.",Finance,0.9803182397429973,0.016077386650633026
FINL,"The Finish Line, Inc.",Consumer Services,-0.9488780380452737,0.03175843969280111
FINX,Global X FinTech ETF,n/a,3.1527768462521943,0.03219310841309005
FISI,"Financial Institutions, Inc.",Finance,0.4481252717426539,0.015195566670539309
FISV,"Fiserv, Inc.",Technology,2.2958502742844136,0.008110466594069284
FITB,Fifth Third Bancorp,Finance,1.6082123925926115,0.014941945600538593
FIVE,"Five Below, Inc.",Consumer Services,1.1213653296233694,0.020862923655385696
FIVN,"Five9, Inc.",Technology,1.4814887601435927,0.026486704864531595
FIZZ,National Beverage Corp.,Consumer Non-Durables,4.40100060909926,0.02240348281246652
FJP,First Trust Japan AlphaDEX Fund,n/a,1.6225568641138854,0.02434648240158331
FKO,First Trust South Korea AlphaDEX Fund,n/a,0.45742003578151086,0.050579182710943145
FKU,First Trust United Kingdom AlphaDEX Fund,n/a,1.2738382632476148,0.03305158417111391
FLAG,WeatherStorm Forensic Accounting Long Short ETF,n/a,1.4656971292481096,0.03226551670052322
FLAT,iPath US Treasury Flattener ETN,Finance,-0.4554881767744118,0.020160356290342706
FLEX,Flex Ltd.,Technology,1.8530114164404152,0.011554013899850902
FLGT,"Fulgent Genetics, Inc.",Health Care,-0.6685391872448797,0.045658578780005295
FLIC,The First of Long Island Corporation,Finance,1.5487994072612612,0.016214402599732163
FLIR,"FLIR Systems, Inc.",Capital Goods,1.628703811915687,0.013825553172467262
FLKS,"Flex Pharma, Inc.",Health Care,-0.9440082916820773,0.048903933855502554
FLL,"Full House Resorts, Inc.",Consumer Services,1.3507137974068602,0.025607141029356864
FLN,First Trust Latin America AlphaDEX Fund,n/a,1.4703074373430813,0.056123011152782766
FLWS,"1-800 FLOWERS.COM, Inc.",Consumer Services,0.2765485112324739,0.02365232998219074
FLXN,"Flexion Therapeutics, Inc.",Health Care,0.4416991053753001,0.04082293935163267
FLXS,"Flexsteel Industries, Inc.",Consumer Durables,-0.08129779317109641,0.0240056319949402
FMAO,"Farmers & Merchants Bancorp, Inc.",Finance,2.9841825394113597,0.03298056663041765
FMB,First Trust Managed Municipal ETF,n/a,0.2342333512492443,0.01516588660588795
FMBH,"First Mid-Illinois Bancshares, Inc.",Finance,2.122852291759094,0.015609031578766109
FMBI,"First Midwest Bancorp, Inc.",Finance,0.8633116374020567,0.014434787237197806
FMI,"Foundation Medicine, Inc.",Health Care,1.8946760694907405,0.04816443662557248
FMK,First Trust Mega Cap AlphaDEX Fund,n/a,2.9554824108237723,0.018006463625160892
FMNB,Farmers National Banc Corp.,Finance,1.407984859944837,0.023230409288135963
FNBG,FNB Bancorp,Finance,0.30675687103260707,0.026230313028092943
FNGN,"Financial Engines, Inc.",Finance,0.8719779358955723,0.02013202601200786
FNHC,Federated National Holding Company,Finance,-0.25538273319858845,0.030934503799246428
FNJN,"Finjan Holdings, Inc.",Miscellaneous,0.8036406951619997,0.04135609183200717
FNK,First Trust Mid Cap Value AlphaDEX Fund,n/a,1.4744897439198001,0.034701275041595
FNLC,"First Bancorp, Inc (ME)",Finance,1.2981983892740774,0.018901147651512837
FNSR,Finisar Corporation,Technology,-0.574474123986348,0.029828429899879258
FNWB,First Northwest Bancorp,Finance,1.195569460910284,0.012914503463356774
FNX,First Trust Mid Cap Core AlphaDEX Fund,n/a,1.7897061169120831,0.0297155289385908
FNY,First Trust Mid Cap Growth AlphaDEX Fund,n/a,1.9560516647146111,0.027943618759902727
FOGO,"Fogo de Chao, Inc.",Consumer Services,0.46049839378607754,0.020589717014199815
FOLD,"Amicus Therapeutics, Inc.",Health Care,1.4466266774459595,0.044865146701502365
FOMX,Foamix Pharmaceuticals Ltd.,Consumer Durables,-0.3696607846806908,0.03447706785221025
FONE,First Trust NASDAQ Smartphone Index Fund,n/a,2.734007228992633,0.0249952007834398
FONR,Fonar Corporation,Health Care,1.650732090272454,0.0258682135912603
FORD,"Forward Industries, Inc.",Consumer Non-Durables,-0.24614022811459757,0.030413535182835887
FORK,Fuling Global Inc.,Consumer Non-Durables,0.3011170446385459,0.04225469248066282
FORM,"FormFactor, Inc.",Technology,1.2008194170189008,0.030551475299992015
FORR,"Forrester Research, Inc.",Consumer Services,0.590276791303926,0.015736601730067554
FORTY,Formula Systems (1985) Ltd.,Technology,1.0229775002163017,0.017098673586118746
FOSL,"Fossil Group, Inc.",Consumer Non-Durables,-1.1446149781714536,0.037786127080303974
FOX,"Twenty-First Century Fox, Inc.",Consumer Services,0.2804397285213728,0.014036922002664105
FOXA,"Twenty-First Century Fox, Inc.",Consumer Services,0.5684897723477501,0.01424196925541062
FOXF,Fox Factory Holding Corp.,Consumer Non-Durables,3.2958444056271636,0.018498243194250055
FPA,First Trust Asia Pacific Ex-Japan AlphaDEX Fund,n/a,1.0490940464911243,0.03720364073408554
FPAY,"FlexShopper, Inc.",Technology,-0.09777823714699618,0.06230859371963309
FPRX,"Five Prime Therapeutics, Inc.",Health Care,-0.7578460091894619,0.029178823280103097
FPXI,First Trust International IPO ETF,n/a,2.4938760991854565,0.03090880656592752
FRAN,Francesca&#39;s Holdings Corporation,Consumer Services,-0.9747604437738483,0.03374496751493612
FRBA,First Bank,n/a,1.61107255101652,0.02171403975700667
FRBK,"Republic First Bancorp, Inc.",Finance,3.190691823468035,0.028604281620650276
FRED,"Fred&#39;s, Inc.",Consumer Services,-0.2908125309895,0.0669270721170494
FRGI,"Fiesta Restaurant Group, Inc.",Consumer Services,-0.5004519424319266,0.02706902912228018
FRME,First Merchants Corporation,Finance,2.687937319679228,0.014901907471482276
FRPH,"FRP Holdings, Inc.",Finance,1.3123787365211572,0.021748416501893908
FRPT,"Freshpet, Inc.",Consumer Non-Durables,2.1503634493684882,0.02633487780293533
FRSH,"Papa Murphy&#39;s Holdings, Inc.",Consumer Services,-0.29460401900541466,0.03667386890319777
FSAM,Fifth Street Asset Management Inc.,Finance,-0.25034228435638917,0.039191342457131684
FSBC,"FSB Bancorp, Inc.",Finance,1.952006046413897,0.010844172655949304
FSBK,First South Bancorp Inc,Finance,3.7785091959733816,0.017031959690519217
FSBW,"FS Bancorp, Inc.",Finance,3.691944438010948,0.014827309656370823
FSC,Fifth Street Finance Corp.,n/a,0.16165995800224967,0.014784235135056018
FSFG,"First Savings Financial Group, Inc.",Finance,2.759699274308453,0.013633085503399974
FSFR,Fifth Street Senior Floating Rate Corp.,n/a,1.2123559552588479,0.012462253507150032
FSLR,"First Solar, Inc.",Technology,0.4470487133440174,0.028890079511358385
FSNN,"Fusion Telecommunications International, Inc.",Technology,1.0186102494784994,0.07595257799770469
FSTR,L.B. Foster Company,Basic Industries,1.772315675532468,0.035660882666219994
FSV,FirstService Corporation,Finance,3.9683221618007747,0.019005079939821753
FSZ,First Trust Switzerland AlphaDEX Fund,n/a,2.9780498532241215,0.025501261946385745
FTA,First Trust Large Cap Value AlphaDEX Fund,n/a,2.5545417991166395,0.02502193076449804
FTAG,First Trust Indxx Global Agriculture ETF,n/a,4.038909728358998,0.01935702724816721
FTC,First Trust Large Cap Growth AlphaDEX Fund,n/a,2.088361823963513,0.020395546028877495
FTCS,First Trust Capital Strength ETF,n/a,3.134970867279292,0.0180377675404002
FTD,"FTD Companies, Inc.",Consumer Services,-0.8481624345964599,0.029198009915645005
FTEO,"FRONTEO, Inc.",n/a,-0.39661838624492013,0.030853404760285124
FTGC,First Trust Global Tactical Commodity Strategy Fund,n/a,-0.6564088669287497,0.011818703948941578
FTHI,First Trust High Income ETF,n/a,2.092844897153753,0.0192586816616362
FTLB,First Trust Low Beta Income ETF,n/a,1.9157490525934011,0.018883660260635142
FTNT,"Fortinet, Inc.",Technology,0.18777885038938869,0.018392137094374414
FTRI,First Trust Indxx Global Natural Resources Income ETF,n/a,1.9645941373881974,0.02276530331758877
FTSL,First Trust Senior Loan Fund ETF,n/a,2.504565784937349,0.0037151251504981145
FTSM,First Trust Enhanced Short Maturity ETF,n/a,18.179404590004467,0.00023136547174362794
FTW,First Trust Taiwan AlphaDEX Fund,n/a,1.2716805768677852,0.028894670684824732
FTXD,First Trust Nasdaq Retail ETF,n/a,0.07866505587139139,0.0368149775799188
FTXG,First Trust Nasdaq Food & Beverage ETF,n/a,-0.09927181322430788,0.023942813993351478
FTXH,First Trust Nasdaq Pharmaceuticals ETF,n/a,0.2338117732208022,0.04035175102622749
FTXL,First Trust Nasdaq Semiconductor ETF,n/a,2.366875446230587,0.04615053842475894
FTXN,First Trust Nasdaq Oil & Gas ETF,n/a,-0.4342438028520177,0.05391747878678429
FTXO,First Trust Nasdaq Bank ETF,n/a,1.7901092096057598,0.06211409044162142
FTXR,First Trust Nasdaq Transportation ETF,n/a,1.3740566888936336,0.04018253574445299
FULT,Fulton Financial Corporation,Finance,1.3862449397914285,0.015585489834494131
FUNC,First United Corporation,Finance,1.3372326492400752,0.020320137374808783
FUND,"Sprott Focus Trust, Inc.",Consumer Services,1.8433294622190433,0.02231580543565581
FUSB,"First US Bancshares, Inc.",Finance,0.22097638296879946,0.02114722283941203
FV,First Trust Dorsey Wright Focus 5 ETF,n/a,3.0774674981177577,0.014203692308572125
FVC,First Trust Dorsey Wright Dynamic Focus 5 ETF,n/a,3.076110983268781,0.014199665034234775
FVE,Five Star Senior Living Inc.,Health Care,-0.7938126227705204,0.03910044454267901
FWONA,Liberty Media Corporation,Consumer Services,1.2923473282784275,0.017661309723744127
FWONK,Liberty Media Corporation,Consumer Services,1.4798681065784427,0.018748317995244755
FWP,Forward Pharma A/S,Health Care,0.3529856441421139,0.0397774645163
FWRD,Forward Air Corporation,Transportation,1.4576434481706322,0.014207486220711706
FYC,First Trust Small Cap Growth AlphaDEX Fund,n/a,1.4352019501097153,0.04446475036510961
FYT,First Trust Small Cap Value AlphaDEX Fund,n/a,0.9134002994611822,0.05348489101863396
FYX,First Trust Small Cap Core AlphaDEX Fund,n/a,1.16553925261994,0.04784245128159449
GABC,"German American Bancorp, Inc.",Finance,1.9154894469581731,0.016342361252245245
GAIA,"Gaia, Inc.",Consumer Services,1.905752503671042,0.025362244117229003
GAIN,Gladstone Investment Corporation,n/a,2.0528073863696035,0.010757629849693645
GALE,"Galena Biopharma, Inc.",Health Care,-1.05458181523993,0.05708881673221966
GALT,Galectin Therapeutics Inc.,Health Care,1.1933465622197876,0.06893810222083718
GARS,Garrison Capital Inc.,n/a,0.21357984800453472,0.00818163200427299
GASS,"StealthGas, Inc.",Transportation,0.26426484306394143,0.026862400231290613
GBCI,"Glacier Bancorp, Inc.",Finance,1.402317552080133,0.01576933251397528
GBDC,"Golub Capital BDC, Inc.",n/a,2.036465767480808,0.0064092164660669425
GBLI,Global Indemnity Limited,Finance,0.9672734548423635,0.012936395490981035
GBNK,Guaranty Bancorp,Finance,2.6387049040320307,0.01533929066344292
GBT,"Global Blood Therapeutics, Inc.",Health Care,0.9402937287918776,0.044192870245666434
GCBC,"Greene County Bancorp, Inc.",Finance,2.309996411322166,0.025440018291226805
GCVRZ,Sanofi,Health Care,-0.7975309668174335,0.0657050562387516
GDEN,"Golden Entertainment, Inc.",Consumer Services,2.346542541559812,0.027382346903442475
GEC,"Great Elm Capital Group, Inc. ",Technology,-0.6014274619597885,0.029205917600613862
GEMP,Gemphire Therapeutics Inc.,Health Care,-0.15631719102683123,0.04826389412142197
GENC,Gencor Industries Inc.,Capital Goods,1.8230303908025687,0.019451570096651678
GENE,Genetic Technologies Ltd,Health Care,-0.5063723933755001,0.06140752208336813
GENY,Principal Millennials Index ETF,n/a,3.781492469174887,0.020474123179366283
GEOS,Geospace Technologies Corporation,Capital Goods,-0.3359047888561544,0.027597436163480992
GERN,Geron Corporation,Health Care,0.04385907016260143,0.03338393071716569
GEVO,"Gevo, Inc.",Basic Industries,-0.9779588880664101,0.06093427844341062
GFED,"Guaranty Federal Bancshares, Inc.",Finance,1.0307116913661534,0.020718788835965705
GFN,General Finance Corporation,Technology,0.29609686001270547,0.025336293840079797
GGAL,Grupo Financiero Galicia S.A.,Finance,1.059886616824617,0.017052124156946506
GHDX,"Genomic Health, Inc.",Health Care,0.2552027466763706,0.018524058533991146
GIFI,"Gulf Island Fabrication, Inc.",Capital Goods,0.738256329490235,0.02910744122837107
GIGA,Giga-tronics Incorporated,Capital Goods,-0.37273353503090556,0.04390305913324623
GIGM,GigaMedia Limited,Technology,0.3209862821823552,0.02190485976109653
GIII,"G-III Apparel Group, LTD.",Consumer Non-Durables,0.04208286389398293,0.030529672794664727
GILD,"Gilead Sciences, Inc.",Health Care,0.4769056565863042,0.013586554977089813
GILT,Gilat Satellite Networks Ltd.,Technology,0.24164654476616235,0.01830253237392502
GLAD,Gladstone Capital Corporation,Consumer Non-Durables,1.7758964028350344,0.012215588013262888
GLBL,"TerraForm Global, Inc.",Public Utilities,0.36583107090174677,0.026665620821188542
GLBR,"Global Brokerage, Inc.",Finance,-1.0083697801087423,0.06032447856784734
GLBS,Globus Maritime Limited,Transportation,1.1264779585450806,0.20128772855381197
GLBZ,Glen Burnie Bancorp,Finance,0.132405738067753,0.02234495021512956
GLDD,Great Lakes Dredge & Dock Corporation,Basic Industries,0.6925707514776942,0.03339486355778471
GLDI,X-Links Gold Shares Covered Call ETN,Finance,-0.6247255135937919,0.0334965529824531
GLMD,Galmed Pharmaceuticals Ltd.,Health Care,-0.010044766729352745,0.04269936173140246
GLNG,Golar LNG Limited,Consumer Services,0.9840301235450218,0.031488673725632056
GLPG,Galapagos NV,Health Care,3.0737508939485507,0.018267914767440666
GLPI,"Gaming and Leisure Properties, Inc.",Consumer Services,1.5141893653842926,0.008891917435253055
GLRE,"Greenlight Reinsurance, Ltd.",Finance,-0.26098971870492704,0.025013695069281847
GLUU,Glu Mobile Inc.,Technology,1.4557064479961912,0.027208391259911962
GLYC,"GlycoMimetics, Inc.",Health Care,0.9295375560325875,0.07587020262018868
GMLP,Golar LNG Partners LP,Consumer Services,2.094315630214635,0.01799108462127659
GNBC,"Green Bancorp, Inc.",Finance,3.1841971462575485,0.022850975850200794
GNCA,"Genocea Biosciences, Inc.",Health Care,-0.5848097025912412,0.06594418343745048
GNCMA,"General Communication, Inc.",Public Utilities,2.71189639182523,0.04374131681323569
GNMA,iShares GNMA Bond ETF,n/a,0.04694586539775641,0.005925157743680754
GNMK,"GenMark Diagnostics, Inc.",Health Care,-0.5857290760651643,0.02505167439363408
GNMX,"Aevi Genomic Medicine, Inc.",Health Care,-0.7871408988172667,0.06271389973213752
GNRX,VanEck Vectors Generic Drugs ETF,n/a,-0.596579657723044,0.03670637036775459
GNTX,Gentex Corporation,Capital Goods,0.7062626063788032,0.01388324229594246
